symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
T1806,20180104,92.69,92.715,92.545,92.64,758,1995.0,70208.815,92.655,92.81,T
T1809,20180104,92.92,93.14,92.85,92.85,5,10.0,464.73,92.89,93.16,T
T1803,20180105,92.5,92.575,92.4,92.45,20664,60887.0,1911409.6,92.48,92.47,T
T1806,20180105,92.99,92.99,92.57,92.655,250,1990.0,23170.645,92.65,92.655,T
T1809,20180105,92.705,92.985,92.705,92.935,13,17.0,1207.42,92.935,92.89,T
T1803,20180108,92.505,92.69,92.35,92.655,30429,59861.0,2816926.235,92.655,92.48,T
T1806,20180108,92.655,92.84,92.55,92.805,350,2036.0,32450.42,92.8,92.65,T
T1809,20180108,92.8,92.99,92.8,92.95,5,19.0,464.525,92.95,92.935,T
T1803,20180109,92.635,92.735,92.57,92.645,22677,59381.0,2101181.955,92.665,92.655,T
T1806,20180109,92.81,92.875,92.725,92.785,139,2060.0,12900.565,92.81,92.8,T
T1809,20180109,93.095,93.095,92.96,92.965,6,21.0,558.035,92.96,92.95,T
T1803,20180110,92.48,92.615,92.34,92.34,35541,60860.0,3286957.535,92.395,92.665,T
T1806,20180110,92.695,92.76,92.505,92.515,743,2298.0,68829.585,92.56,92.81,T
T1809,20180110,92.9,92.9,92.7,92.7,21,38.0,1948.385,92.75,92.96,T
T1803,20180111,92.34,92.41,92.015,92.13,39029,62747.0,3596760.445,92.115,92.395,T
T1806,20180111,92.5,92.57,92.18,92.26,1011,2739.0,93315.855,92.26,92.56,T
T1809,20180111,92.61,92.61,92.37,92.415,7,44.0,647.39,92.415,92.75,T
T1803,20180112,92.16,92.325,92.14,92.275,22852,59456.0,2107436.875,92.28,92.115,T
T1806,20180112,92.3,92.39,92.265,92.35,812,2889.0,74969.175,92.345,92.26,T
T1809,20180112,92.415,92.57,92.415,92.525,32,65.0,2959.17,92.48,92.415,T
T1803,20180115,92.15,92.15,91.855,92.04,39065,60035.0,3593217.415,92.03,92.28,T
T1806,20180115,92.3,92.3,91.96,92.085,1473,3210.0,135610.745,92.075,92.345,T
T1809,20180115,92.35,92.35,92.095,92.185,36,77.0,3319.115,92.175,92.48,T
T1803,20180116,92.1,92.175,91.92,91.97,25907,59522.0,2384731.895,91.965,92.03,T
T1806,20180116,92.1,92.205,92.0,92.025,724,3385.0,66670.22,92.025,92.075,T
T1809,20180116,92.3,92.3,92.11,92.115,11,82.0,1013.725,92.125,92.175,T
T1803,20180117,91.905,92.065,91.72,91.75,40029,60437.0,3678598.135,91.78,91.965,T
T1806,20180117,92.085,92.11,91.81,91.825,1456,3940.0,133905.5,91.865,92.025,T
T1809,20180117,92.27,92.27,92.0,92.035,27,96.0,2486.245,92.03,92.125,T
T1803,20180118,91.7,91.74,91.475,91.495,38472,60555.0,3524534.765,91.535,91.78,T
T1806,20180118,91.795,91.825,91.53,91.55,2427,4894.0,222497.025,91.575,91.865,T
T1809,20180118,91.885,92.005,91.685,91.735,42,123.0,3858.18,91.755,92.03,T
T1803,20180119,91.5,91.665,91.43,91.505,34971,56602.0,3201656.4,91.495,91.535,T
T1806,20180119,91.5,91.71,91.44,91.505,4315,6301.0,395131.895,91.49,91.575,T
T1809,20180119,91.795,91.835,91.59,91.625,47,145.0,4310.45,91.625,91.755,T
T1803,20180122,91.52,91.82,91.43,91.79,33299,54177.0,3052309.35,91.765,91.495,T
T1806,20180122,91.495,91.815,91.4,91.765,5108,8361.0,468134.85,91.755,91.49,T
T1809,20180122,91.55,91.905,91.55,91.905,20,151.0,1836.095,91.875,91.625,T
T1803,20180123,91.85,91.925,91.715,91.755,27618,51248.0,2535123.815,91.745,91.765,T
T1806,20180123,91.83,91.9,91.705,91.745,4849,10476.0,445051.53,91.735,91.755,T
T1809,20180123,91.945,91.95,91.855,91.88,8,151.0,735.345,91.88,91.875,T
T1803,20180124,91.805,91.95,91.7,91.77,31312,49397.0,2875235.815,91.75,91.745,T
T1806,20180124,91.795,91.95,91.725,91.77,4097,11812.0,376249.65,91.76,91.735,T
T1809,20180124,91.925,92.05,91.925,91.935,10,150.0,919.84,91.935,91.88,T
T1803,20180125,91.69,91.89,91.635,91.885,27857,48618.0,2555758.27,91.815,91.75,T
T1806,20180125,91.67,91.895,91.62,91.88,4301,13109.0,394634.89,91.825,91.76,T
T1809,20180125,91.88,91.99,91.88,91.99,3,148.0,275.86,91.99,91.935,T
T1803,20180126,91.945,91.975,91.83,91.905,30142,46124.0,2769922.76,91.9,91.815,T
T1806,20180126,91.925,91.975,91.85,91.905,5190,14878.0,477012.635,91.915,91.825,T
T1809,20180126,92.01,92.1,91.99,92.075,29,156.0,2669.225,92.035,91.99,T
T1803,20180129,91.835,92.01,91.735,91.865,34080,43000.0,3131188.155,91.92,91.9,T
T1806,20180129,91.85,92.05,91.76,91.905,7502,17165.0,689441.42,91.96,91.915,T
T1809,20180129,92.005,92.175,91.95,92.05,13,159.0,1196.5,92.11,92.035,T
T1803,20180130,91.85,91.885,91.76,91.785,27214,41107.0,2499098.945,91.82,91.92,T
T1806,20180130,91.855,91.975,91.855,91.875,6349,19624.0,583566.51,91.885,91.96,T
T1809,20180130,92.085,92.165,91.865,92.03,26,158.0,2392.86,92.015,92.11,T
T1803,20180131,91.845,91.995,91.825,91.94,28355,37962.0,2606279.385,91.915,91.82,T
T1806,20180131,91.925,92.08,91.905,91.975,6747,20961.0,620683.45,91.97,91.885,T
T1809,20180131,92.01,92.165,92.01,92.11,34,168.0,3131.47,92.115,92.015,T
T1803,20180201,91.94,92.195,91.89,92.13,30405,34201.0,2800067.765,92.14,91.915,T
T1806,20180201,91.985,92.21,91.92,92.175,8586,22787.0,790959.0,92.175,91.97,T
T1809,20180201,92.18,92.3,92.18,92.27,20,168.0,1844.99,92.285,92.115,T
T1803,20180201,91.94,92.195,91.89,92.13,30405,34201.0,2800067.765,92.14,91.915,T
T1806,20180201,91.985,92.21,91.92,92.175,8586,22787.0,790959.0,92.175,91.97,T
T1809,20180201,92.18,92.3,92.18,92.27,20,168.0,1844.99,92.285,92.115,T
T1803,20180202,92.055,92.11,91.965,91.97,23987,30600.0,2207715.76,92.005,92.14,T
T1806,20180202,92.125,92.155,91.99,91.995,8684,24458.0,799591.015,92.04,92.175,T
T1809,20180202,92.21,92.285,92.18,92.22,27,177.0,2490.155,92.21,92.285,T
T1803,20180205,91.95,92.0,91.67,91.755,28439,28757.0,2611804.68,91.73,92.005,T
T1806,20180205,91.95,92.0,91.73,91.8,12145,25676.0,1115793.29,91.79,92.04,T
T1809,20180205,92.105,92.14,91.83,91.96,25,188.0,2301.15,91.945,92.21,T
T1803,20180206,92.03,92.25,91.955,92.095,35934,25521.0,3309965.14,92.13,91.73,T
T1806,20180206,92.075,92.25,92.015,92.155,18906,26847.0,1742011.51,92.17,91.79,T
T1809,20180206,92.095,92.39,92.095,92.325,26,183.0,2399.385,92.32,91.945,T
T1803,20180207,91.955,92.1,91.92,92.09,21827,21731.0,2008298.14,92.06,92.13,T
T1806,20180207,92.075,92.15,92.0,92.145,12476,29714.0,1148715.82,92.11,92.17,T
T1809,20180207,92.215,92.23,92.135,92.2,37,176.0,3410.865,92.2,92.32,T
T1803,20180208,92.16,92.22,91.755,91.77,23964,18676.0,2205609.875,91.91,92.06,T
T1806,20180208,92.2,92.265,91.825,91.825,20694,32230.0,1905367.2,91.94,92.11,T
T1809,20180208,92.365,92.37,91.965,91.98,21,176.0,1935.79,92.055,92.2,T
T1803,20180209,91.77,92.095,91.725,92.05,26413,12979.0,2428090.055,91.945,91.91,T
T1806,20180209,91.9,92.105,91.74,92.07,31579,34069.0,2903716.39,91.965,91.94,T
T1809,20180209,92.045,92.21,91.905,92.195,33,193.0,3038.165,92.12,92.055,T
T1803,20180212,92.05,92.175,91.935,92.15,9921,10663.0,912950.895,92.06,91.945,T
T1806,20180212,92.07,92.13,91.93,92.13,21443,35718.0,1973252.705,92.05,91.965,T
T1809,20180212,92.13,92.475,92.13,92.405,24,211.0,2216.94,92.38,92.12,T
T1803,20180213,92.125,92.235,92.035,92.075,6850,8257.0,630815.135,92.07,92.06,T
T1806,20180213,92.125,92.2,92.0,92.02,16386,36932.0,1508561.235,92.045,92.05,T
T1809,20180213,92.29,92.295,92.185,92.215,34,207.0,3136.055,92.195,92.38,T
T1803,20180214,92.105,92.105,91.885,91.93,4083,6716.0,375479.27,91.94,92.07,T
T1806,20180214,92.075,92.075,91.905,91.94,10893,38076.0,1001786.315,91.95,92.045,T
T1809,20180214,92.17,92.175,92.1,92.12,18,211.0,1658.37,92.11,92.195,T
T1803,20180222,91.85,91.85,91.67,91.725,3999,5353.0,366805.265,91.715,91.94,T
T1806,20180222,91.815,91.83,91.645,91.7,18211,39184.0,1670219.315,91.695,91.95,T
T1809,20180222,92.005,92.02,91.835,91.855,136,285.0,12496.875,91.85,92.11,T
T1803,20180223,91.775,91.84,91.715,91.82,3421,3733.0,313994.125,91.795,91.715,T
T1806,20180223,91.725,91.85,91.705,91.795,15358,40324.0,1409596.2,91.775,91.695,T
T1809,20180223,91.935,91.99,91.92,91.96,67,329.0,6161.08,91.96,91.85,T
T1803,20180226,91.86,92.435,91.84,92.335,3642,2192.0,335435.33,92.28,91.795,T
T1806,20180226,91.845,92.39,91.81,92.305,33335,41313.0,3071312.78,92.28,91.775,T
T1809,20180226,92.02,92.485,92.02,92.45,136,363.0,12544.76,92.37,91.96,T
T1803,20180227,92.335,92.71,92.25,92.64,2388,388.0,220591.255,92.65,92.28,T
T1806,20180227,92.3,92.735,92.225,92.66,40368,41775.0,3733391.775,92.67,92.28,T
T1809,20180227,92.42,92.85,92.395,92.78,170,405.0,15744.775,92.795,92.37,T
T1803,20180228,92.64,92.7,92.315,92.7,58,362.0,5371.61,92.685,92.65,T
T1806,20180228,92.58,92.78,92.56,92.645,29641,41160.0,2747056.945,92.69,92.67,T
T1809,20180228,92.7,92.87,92.7,92.74,82,429.0,7609.37,92.8,92.795,T
T1803,20180301,92.7,92.7,92.7,92.7,13,224.0,1205.04,92.7,92.685,T
T1806,20180301,92.72,92.845,92.615,92.655,29054,41147.0,2694247.845,92.675,92.69,T
T1809,20180301,92.75,92.9,92.63,92.72,239,501.0,22179.97,92.715,92.8,T
T1803,20180301,92.7,92.7,92.7,92.7,13,224.0,1205.04,92.7,92.685,T
T1806,20180301,92.72,92.845,92.615,92.655,29054,41147.0,2694247.845,92.675,92.69,T
T1809,20180301,92.75,92.9,92.63,92.72,239,501.0,22179.97,92.715,92.8,T
T1803,20180302,,,,92.7,0,224.0,0.0,92.665,92.7,T
T1806,20180302,92.69,92.7,92.575,92.635,21627,41696.0,2003577.575,92.64,92.675,T
T1809,20180302,92.745,92.765,92.67,92.705,102,523.0,9457.31,92.7,92.715,T
T1803,20180305,,,,92.7,0,210.0,0.0,92.625,92.665,T
T1806,20180305,92.64,92.73,92.485,92.63,24608,41327.0,2278257.635,92.6,92.64,T
T1809,20180305,92.735,92.77,92.575,92.72,100,524.0,9264.12,92.695,92.7,T
T1803,20180306,,,,92.7,0,160.0,0.0,92.96,92.625,T
T1806,20180306,92.625,92.99,92.575,92.99,37247,41646.0,3457018.7,92.935,92.6,T
T1809,20180306,92.725,93.055,92.7,93.05,228,548.0,21190.09,93.015,92.695,T
T1803,20180307,,,,92.7,0,160.0,0.0,92.98,92.96,T
T1806,20180307,92.94,93.04,92.865,92.965,27364,41272.0,2543379.56,92.955,92.935,T
T1809,20180307,93.005,93.07,92.945,93.02,315,549.0,29291.545,93.0,93.015,T
T1803,20180308,,,,92.7,0,160.0,0.0,92.935,92.98,T
T1806,20180308,93.13,93.15,92.875,92.94,26075,41183.0,2424549.59,92.91,92.955,T
T1809,20180308,93.09,93.175,92.95,93.0,141,562.0,13121.58,92.975,93.0,T
T1803,20180309,,,,92.7,0,0.0,0.0,92.965,92.935,T
T1806,20180309,92.9,93.095,92.77,92.93,32605,41647.0,3029455.455,92.94,92.91,T
T1809,20180309,92.99,93.155,92.87,93.01,120,594.0,11156.78,93.005,92.975,T
T1806,20180312,92.99,93.07,92.89,93.01,21086,42379.0,1960757.645,92.985,92.94,T
T1809,20180312,93.015,93.125,92.995,93.085,87,615.0,8096.585,93.06,93.005,T
T1812,20180312,,,,93.005,0,0.0,0.0,93.05,93.005,T
T1806,20180313,92.96,92.97,92.645,92.695,33870,41055.0,3143039.01,92.7,92.985,T
T1809,20180313,93.025,93.025,92.75,92.79,185,694.0,17182.28,92.8,93.06,T
T1812,20180313,,,,93.005,0,0.0,0.0,92.765,93.05,T
T1806,20180314,92.835,92.84,92.555,92.67,34203,42332.0,3169715.885,92.695,92.7,T
T1809,20180314,92.895,92.895,92.685,92.76,154,684.0,14283.495,92.775,92.8,T
T1812,20180314,92.88,93.745,92.86,93.745,4,4.0,373.225,93.305,92.765,T
T1806,20180315,92.7,92.865,92.69,92.81,24868,43178.0,2307353.505,92.825,92.695,T
T1809,20180315,92.825,92.94,92.825,92.905,309,673.0,28706.485,92.905,92.775,T
T1812,20180315,92.985,93.055,92.985,93.055,2,5.0,186.04,93.02,93.305,T
T1806,20180316,92.82,92.975,92.79,92.83,27126,42757.0,2519299.955,92.82,92.825,T
T1809,20180316,92.94,93.05,92.875,92.875,94,679.0,8738.11,92.89,92.905,T
T1812,20180316,,,,93.055,0,5.0,0.0,93.015,93.02,T
T1806,20180319,92.82,92.94,92.725,92.92,25039,43688.0,2324290.395,92.87,92.82,T
T1809,20180319,92.92,93.0,92.825,92.975,157,697.0,14583.055,92.915,92.89,T
T1812,20180319,,,,93.055,0,5.0,0.0,93.065,93.015,T
T1806,20180320,92.9,93.25,92.87,93.225,38676,46557.0,3598879.145,93.15,92.87,T
T1809,20180320,92.935,93.265,92.935,93.25,235,763.0,21880.825,93.215,92.915,T
T1812,20180320,93.11,93.305,93.11,93.305,5,9.0,465.975,93.305,93.065,T
T1806,20180321,93.21,93.28,93.14,93.175,27989,46997.0,2608813.62,93.2,93.15,T
T1809,20180321,93.255,93.31,93.2,93.22,109,781.0,10165.4,93.255,93.215,T
T1812,20180321,,,,93.305,0,9.0,0.0,93.355,93.305,T
T1806,20180322,93.25,93.475,93.11,93.395,40213,47294.0,3754460.4,93.375,93.2,T
T1809,20180322,93.315,93.505,93.19,93.455,346,873.0,32307.855,93.455,93.255,T
T1812,20180322,93.585,93.585,93.41,93.515,4,12.0,374.04,93.52,93.355,T
T1806,20180323,93.9,94.225,93.785,93.97,47675,43205.0,4479617.46,93.95,93.375,T
T1809,20180323,93.73,94.25,93.73,93.96,372,873.0,34981.62,93.965,93.455,T
T1812,20180323,93.845,94.01,93.845,93.94,5,13.0,469.745,93.96,93.52,T
T1806,20180326,93.85,93.89,93.72,93.8,25864,43596.0,2426354.015,93.825,93.95,T
T1809,20180326,93.9,93.96,93.785,93.875,237,872.0,22242.795,93.905,93.965,T
T1812,20180326,93.99,93.99,93.935,93.935,2,13.0,187.925,93.935,93.96,T
T1806,20180327,93.635,93.78,93.59,93.78,27651,43819.0,2590368.245,93.755,93.825,T
T1809,20180327,93.82,93.845,93.68,93.825,124,894.0,11625.255,93.825,93.905,T
T1812,20180327,,,,93.935,0,13.0,0.0,93.865,93.935,T
T1806,20180328,93.97,94.05,93.745,93.75,27664,42897.0,2596776.02,93.78,93.755,T
T1809,20180328,94.005,94.09,93.815,93.83,141,907.0,13247.315,93.845,93.825,T
T1812,20180328,93.915,93.915,93.915,93.915,1,14.0,93.915,93.915,93.865,T
T1806,20180329,93.765,93.765,93.515,93.68,28717,43626.0,2688360.48,93.6,93.78,T
T1809,20180329,93.805,93.805,93.605,93.705,178,951.0,16680.17,93.675,93.845,T
T1812,20180329,,,,93.915,0,14.0,0.0,93.735,93.915,T
T1806,20180330,93.68,93.9,93.565,93.635,26886,44653.0,2520221.555,93.73,93.6,T
T1809,20180330,93.675,93.955,93.675,93.735,149,927.0,13978.73,93.79,93.675,T
T1812,20180330,,,,93.915,0,14.0,0.0,93.865,93.735,T
T1806,20180402,93.535,93.715,93.43,93.65,27826,45211.0,2603476.77,93.665,93.73,T
T1809,20180402,93.65,93.76,93.53,93.7,286,985.0,26772.215,93.705,93.79,T
T1812,20180402,,,,93.915,0,14.0,0.0,93.8,93.865,T
T1806,20180403,93.77,93.805,93.365,93.47,36378,46236.0,3403739.085,93.475,93.665,T
T1809,20180403,93.755,93.85,93.46,93.56,286,1079.0,26794.06,93.57,93.705,T
T1812,20180403,,,,93.915,0,14.0,0.0,93.61,93.8,T
T1806,20180404,93.53,93.64,93.46,93.55,27093,46492.0,2534728.525,93.58,93.475,T
T1809,20180404,93.73,93.73,93.565,93.665,144,1113.0,13484.47,93.645,93.57,T
T1812,20180404,93.485,93.815,93.485,93.815,4,15.0,374.47,93.815,93.61,T
T1806,20180409,93.7,93.93,93.625,93.81,31967,47040.0,2998825.995,93.83,93.58,T
T1809,20180409,93.76,93.98,93.73,93.885,204,1120.0,19150.12,93.9,93.645,T
T1812,20180409,,,,93.815,0,15.0,0.0,94.065,93.815,T
T1806,20180410,93.75,93.785,93.425,93.52,36523,46907.0,3418604.305,93.495,93.83,T
T1809,20180410,93.805,93.835,93.52,93.59,266,1236.0,24912.135,93.59,93.9,T
T1812,20180410,,,,93.815,0,15.0,0.0,93.73,94.065,T
T1806,20180411,93.4,93.765,93.305,93.74,41084,46759.0,3841340.14,93.675,93.495,T
T1809,20180411,93.13,93.845,93.13,93.81,335,1213.0,31324.23,93.765,93.59,T
T1812,20180411,,,,93.815,0,15.0,0.0,93.91,93.73,T
T1806,20180412,93.71,93.9,93.54,93.9,36336,47265.0,3404740.63,93.77,93.675,T
T1809,20180412,93.78,93.965,93.63,93.965,173,1245.0,16227.305,93.865,93.765,T
T1812,20180412,,,,93.815,0,15.0,0.0,94.005,93.91,T
T1806,20180413,93.765,93.945,93.66,93.88,43616,47534.0,4091235.81,93.8,93.77,T
T1809,20180413,93.86,93.965,93.73,93.905,521,1268.0,48892.79,93.835,93.865,T
T1812,20180413,93.98,94.0,93.98,94.0,3,16.0,281.97,93.99,94.005,T
T1806,20180416,93.9,94.365,93.83,94.355,47199,49513.0,4444606.705,94.3,93.8,T
T1809,20180416,93.945,94.36,93.895,94.35,906,1575.0,85332.83,94.285,93.835,T
T1812,20180416,93.855,94.33,93.855,94.33,12,21.0,1129.65,94.31,93.99,T
T1806,20180417,94.37,94.43,94.19,94.34,36901,50365.0,3479547.315,94.35,94.3,T
T1809,20180417,94.38,94.4,94.195,94.285,823,1810.0,77594.305,94.325,94.285,T
T1812,20180417,94.22,94.34,94.16,94.285,6,22.0,565.515,94.31,94.31,T
T1806,20180418,95.07,95.775,95.02,95.345,81675,45315.0,7787716.175,95.475,94.35,T
T1809,20180418,95.0,95.64,94.975,95.28,2098,2296.0,199849.625,95.365,94.325,T
T1812,20180418,95.0,95.435,94.975,95.345,48,39.0,4566.985,95.39,94.31,T
T1806,20180419,95.2,95.28,94.94,95.12,45076,44731.0,4287332.04,95.105,95.475,T
T1809,20180419,95.11,95.21,94.87,95.07,1466,2522.0,139396.46,95.085,95.365,T
T1812,20180419,95.13,95.185,94.855,95.09,16,44.0,1520.89,95.09,95.39,T
T1806,20180420,95.005,95.215,94.94,95.075,34191,44593.0,3251365.89,95.13,95.105,T
T1809,20180420,94.94,95.15,94.92,95.045,832,2642.0,79064.96,95.09,95.085,T
T1812,20180420,94.995,95.09,94.995,95.045,6,44.0,570.205,95.06,95.09,T
T1806,20180423,95.01,95.02,94.71,94.805,34792,44170.0,3299464.85,94.825,95.13,T
T1809,20180423,94.93,94.955,94.7,94.775,1089,2915.0,103247.545,94.785,95.09,T
T1812,20180423,94.93,94.93,94.7,94.78,7,43.0,663.595,94.78,95.06,T
T1806,20180424,94.88,95.02,94.8,94.93,33461,43795.0,3176310.185,94.97,94.825,T
T1809,20180424,94.885,94.98,94.785,94.895,997,3256.0,94605.61,94.93,94.785,T
T1812,20180424,94.86,94.95,94.8,94.95,7,46.0,664.115,94.95,94.78,T
T1806,20180425,94.9,94.93,94.55,94.575,34648,43625.0,3283106.105,94.66,94.97,T
T1809,20180425,94.84,94.89,94.545,94.555,1322,3696.0,125209.22,94.63,94.93,T
T1812,20180425,94.8,94.8,94.6,94.6,14,48.0,1325.815,94.62,94.95,T
T1806,20180426,94.515,94.745,94.435,94.685,40552,41792.0,3835561.16,94.605,94.66,T
T1809,20180426,94.545,94.715,94.425,94.67,1076,3930.0,101728.355,94.54,94.63,T
T1812,20180426,94.58,94.72,94.5,94.72,18,53.0,1702.755,94.575,94.62,T
T1806,20180427,94.66,94.775,94.49,94.5,31173,41012.0,2949829.655,94.56,94.605,T
T1809,20180427,94.65,94.75,94.485,94.495,1122,4455.0,106164.2,94.54,94.54,T
T1812,20180427,94.705,94.705,94.56,94.56,8,51.0,757.055,94.56,94.575,T
T1806,20180502,94.59,94.63,94.34,94.39,29883,41180.0,2822658.37,94.41,94.56,T
T1809,20180502,94.555,94.6,94.365,94.4,1720,5229.0,162455.685,94.41,94.54,T
T1812,20180502,94.44,94.565,94.41,94.475,8,52.0,755.72,94.445,94.56,T
T1806,20180503,94.45,94.68,94.45,94.59,30908,39954.0,2923196.09,94.62,94.41,T
T1809,20180503,94.5,94.7,94.465,94.62,2095,5974.0,198177.235,94.645,94.41,T
T1812,20180503,94.57,94.71,94.57,94.63,8,53.0,756.94,94.65,94.445,T
T1806,20180504,94.68,94.77,94.575,94.77,26336,39855.0,2493344.495,94.695,94.62,T
T1809,20180504,94.675,94.79,94.625,94.78,2003,6410.0,189690.815,94.71,94.645,T
T1812,20180504,94.71,94.71,94.7,94.7,2,55.0,189.41,94.705,94.65,T
T1806,20180507,94.79,94.8,94.395,94.405,29156,40015.0,2757355.955,94.44,94.695,T
T1809,20180507,94.755,94.8,94.475,94.505,3965,7934.0,375118.2,94.51,94.71,T
T1812,20180507,94.68,94.77,94.55,94.55,6,57.0,567.79,94.56,94.705,T
T1806,20180508,94.35,94.52,94.0,94.035,45335,36831.0,4272402.77,94.075,94.44,T
T1809,20180508,94.4,94.575,94.065,94.095,6569,9767.0,619554.21,94.14,94.51,T
T1812,20180508,94.5,94.55,94.145,94.15,19,61.0,1792.155,94.165,94.56,T
T1806,20180509,93.945,94.03,93.87,93.885,29578,33818.0,2778879.405,93.945,94.075,T
T1809,20180509,94.0,94.095,93.94,93.945,5746,11662.0,540237.855,94.005,94.14,T
T1812,20180509,94.1,94.13,94.025,94.025,5,61.0,470.375,94.06,94.165,T
T1806,20180510,93.895,94.15,93.85,94.125,31200,31606.0,2933138.635,94.08,93.945,T
T1809,20180510,94.0,94.155,93.91,94.15,5720,13051.0,537953.445,94.1,94.005,T
T1812,20180510,94.14,94.14,94.0,94.1,4,60.0,376.38,94.1,94.06,T
T1806,20180511,94.21,94.3,94.05,94.1,32227,27751.0,3035188.855,94.115,94.08,T
T1809,20180511,94.2,94.295,94.045,94.115,8620,15629.0,811905.97,94.115,94.1,T
T1812,20180511,94.21,94.325,94.195,94.325,4,60.0,376.935,94.325,94.1,T
T1806,20180514,94.16,94.22,93.99,94.105,28138,25389.0,2647831.36,94.125,94.115,T
T1809,20180514,94.13,94.175,93.98,94.05,7248,17684.0,681869.03,94.095,94.115,T
T1812,20180514,94.11,94.16,94.04,94.16,9,64.0,846.98,94.145,94.325,T
T1806,20180515,93.945,94.095,93.74,94.04,34708,22459.0,3260232.1,94.025,94.125,T
T1809,20180515,93.94,94.075,93.7,93.99,12542,19786.0,1177684.69,93.99,94.095,T
T1812,20180515,94.0,94.1,93.8,94.0,23,64.0,2161.59,94.0,94.145,T
T1806,20180516,93.855,94.15,93.81,94.12,29990,18310.0,2817883.37,94.095,94.025,T
T1809,20180516,93.88,94.15,93.79,94.13,18359,24543.0,1725158.84,94.095,93.99,T
T1812,20180516,93.85,94.05,93.805,94.05,5,63.0,469.385,94.05,94.0,T
T1806,20180517,94.155,94.18,93.855,93.915,22960,14753.0,2159145.64,93.975,94.095,T
T1809,20180517,94.15,94.18,93.85,93.895,19893,27147.0,1870769.8,93.965,94.095,T
T1812,20180517,94.17,94.22,93.93,93.93,5,63.0,470.57,94.005,94.05,T
T1806,20180518,93.86,94.195,93.835,94.145,14734,12966.0,1385460.78,94.125,93.975,T
T1809,20180518,93.9,94.1,93.865,94.07,18621,29587.0,1750221.895,94.04,93.965,T
T1812,20180518,94.09,94.16,94.025,94.065,10,63.0,940.61,94.065,94.005,T
T1806,20180521,94.16,94.395,94.055,94.32,8673,10141.0,817511.03,94.31,94.125,T
T1809,20180521,94.01,94.36,93.995,94.3,27254,31646.0,2568135.69,94.285,94.04,T
T1812,20180521,94.295,94.33,94.295,94.3,6,65.0,565.865,94.3,94.065,T
T1806,20180522,94.33,94.705,94.33,94.685,6717,7555.0,634632.195,94.54,94.31,T
T1809,20180522,94.34,94.68,94.33,94.66,34173,35159.0,3228982.54,94.56,94.285,T
T1812,20180522,94.47,94.7,94.47,94.7,116,141.0,10964.63,94.59,94.3,T
T1806,20180523,94.695,94.7,94.55,94.67,3586,6577.0,339291.15,94.635,94.54,T
T1809,20180523,94.675,94.705,94.54,94.67,25976,37516.0,2457827.88,94.65,94.56,T
T1812,20180523,94.64,94.805,94.51,94.75,16,150.0,1515.175,94.72,94.59,T
T1806,20180524,94.77,94.81,94.585,94.62,2620,5683.0,248127.07,94.68,94.635,T
T1809,20180524,94.785,94.825,94.575,94.575,28814,39863.0,2728489.385,94.655,94.65,T
T1812,20180524,94.89,94.89,94.7,94.7,42,178.0,3979.53,94.73,94.72,T
T1806,20180525,94.6,95.085,94.52,95.045,2718,5075.0,257665.57,94.985,94.68,T
T1809,20180525,94.6,95.105,94.515,95.085,34605,43744.0,3281343.86,95.0,94.655,T
T1812,20180525,94.67,95.15,94.67,95.15,82,226.0,7791.825,95.085,94.73,T
T1806,20180528,95.0,95.06,94.8,94.895,1731,4673.0,164339.035,94.88,94.985,T
T1809,20180528,95.05,95.11,94.87,94.89,30847,45707.0,2929869.725,94.935,95.0,T
T1812,20180528,95.0,95.145,94.97,94.99,70,256.0,6653.505,95.015,95.085,T
T1806,20180529,94.865,95.035,94.78,94.98,987,4194.0,93647.09,94.965,94.88,T
T1809,20180529,94.895,95.125,94.775,95.06,33716,48456.0,3201312.805,95.035,94.935,T
T1812,20180529,95.025,95.225,94.9,95.175,97,275.0,9222.895,95.165,95.015,T
T1806,20180530,94.98,95.23,94.79,95.13,4140,236.0,393206.82,95.03,94.965,T
T1809,20180530,95.34,95.35,95.08,95.15,36494,49633.0,3475017.36,95.185,95.035,T
T1812,20180530,95.41,95.41,95.17,95.27,79,315.0,7526.275,95.23,95.165,T
T1806,20180531,95.13,95.13,94.86,94.86,20,220.0,1898.89,94.92,95.03,T
T1809,20180531,95.075,95.165,94.76,94.78,37371,49808.0,3548772.51,94.86,95.185,T
T1812,20180531,95.085,95.195,94.86,94.86,70,298.0,6650.95,94.925,95.23,T
T1806,20180601,94.86,94.86,94.86,94.86,20,89.0,1897.2,94.86,94.92,T
T1809,20180601,94.8,95.0,94.8,94.865,29384,50275.0,2788444.28,94.85,94.86,T
T1812,20180601,94.93,95.02,94.905,94.95,26,304.0,2468.855,94.96,94.925,T
T1806,20180601,94.86,94.86,94.86,94.86,20,89.0,1897.2,94.86,94.92,T
T1809,20180601,94.8,95.0,94.8,94.865,29384,50275.0,2788444.28,94.85,94.86,T
T1812,20180601,94.93,95.02,94.905,94.95,26,304.0,2468.855,94.96,94.925,T
T1806,20180604,,,,94.86,0,77.0,0.0,94.62,94.86,T
T1809,20180604,94.8,94.805,94.565,94.64,27962,49213.0,2646382.785,94.61,94.85,T
T1812,20180604,94.8,94.82,94.655,94.725,63,314.0,5968.35,94.71,94.96,T
T1806,20180605,,,,94.86,0,34.0,0.0,94.53,94.62,T
